borough;neighborhood;bin;numfloors;house_number;street_name;full_street_name;zipcode;full_address;streetview_image_usable_flag;streetview_stairs_detected;streetview_gate_detected;streetview_ramp_or_barrier_detected;streetview_amr_can_reach_door_flag;amr_accessibility_probability_estimated;amr_index_estimated
Manhattan;Upper West Side-Lincoln Square;1027178;;850;12;12 AVE;10019;850 12 AVE;True;False;False;False;True;0.60624537;60.62453702
Manhattan;Hell's Kitchen;1026381;3;446;44;W  44 ST;10036;446 W  44 ST;True;True;True;False;False;0.083444413;8.34444127
Manhattan;Upper West Side (Central);1031643;4;33;93;W  93 ST;10025;33 W  93 ST;True;True;False;False;False;0.435250233;43.52502334
Manhattan;Chelsea-Hudson Yards;1014067;5;;;;;;True;True;True;False;False;0.199717557;19.9717557
Manhattan;Upper West Side (Central);1030072;5;304;COLUMBUS;COLUMBUS AVE;10023;304 COLUMBUS AVE;True;False;False;False;True;0.555582986;55.55829862
Manhattan;Upper West Side (Central);1031181;16;225;CENTRAL;CENTRAL PARK W;10024;225 CENTRAL PARK W;True;False;False;False;True;0.601548146;60.15481455
Manhattan;Upper West Side (Central);1030739;3;254;75;W  75 ST;10023;254 W  75 ST;True;False;False;False;True;0.1343688;13.43687996
Manhattan;Hell's Kitchen;1024969;4;;;;;;True;False;False;False;True;0.70685071;70.68507103
Manhattan;Chelsea-Hudson Yards;1013495;5;304;30;W  30 ST;10001;304 W  30 ST;True;True;True;False;False;0.247410094;24.74100939
Manhattan;Hell's Kitchen;1024931;4;;;;;;True;False;False;False;True;0.688082672;68.80826716
Manhattan;Chelsea-Hudson Yards;1013806;5;223;16;W  16 ST;10011;223 W  16 ST;True;False;True;False;True;0.640610409;64.06104087
Manhattan;Midtown South-Flatiron-Union Square;1016110;11;101;5;5 AVE;10003;101 5 AVE;False;False;False;False;False;0.878750282;87.87502816
Manhattan;Chelsea-Hudson Yards;1014543;4;136;15;W  15 ST;10011;136 W  15 ST;True;True;True;False;False;0.087070085;8.70700851
Manhattan;Gramercy;1019580;20;205;3;3 AVE;10003;205 3 AVE;True;False;False;False;True;0.81438408;81.43840799
Manhattan;Upper West Side-Lincoln Square;1028441;5;67;68;W  68 ST;10023;67 W  68 ST;True;False;True;True;True;0.17802953;17.80295299
Manhattan;Chelsea-Hudson Yards;1012660;4;458;22;W  22 ST;10011;458 W  22 ST;True;True;True;False;False;0.118980905;11.89809052
Manhattan;Upper West Side-Lincoln Square;1028620;16;20;72;W  72 ST;10023;20 W  72 ST;True;False;False;False;True;0.639784014;63.97840143
Manhattan;Hell's Kitchen;1026600;5;403;48;W  48 ST;10036;403 W  48 ST;True;True;True;False;False;0.208696349;20.86963486
Manhattan;Upper West Side (Central);1030071;5;;;;;;True;False;True;False;False;0.516243904;51.62439037
Manhattan;Upper West Side (Central);1030133;4;109;75;W  75 ST;10023;109 W  75 ST;True;True;True;True;False;0.155258263;15.52582633
Manhattan;Chelsea-Hudson Yards;1014541;5;156;15;W  15 ST;10011;156 W  15 ST;True;True;True;False;False;0.623884965;62.38849655
Manhattan;Midtown South-Flatiron-Union Square;1016262;6;20;22;E  22 ST;10010;20 E  22 ST;True;True;True;False;False;0.53663767;53.66376703
Manhattan;Hell's Kitchen;1026429;5;630;10;10 AVE;10036;630 10 AVE;True;False;False;False;True;0.645090563;64.50905627
Manhattan;Chelsea-Hudson Yards;1013816;5;212;17;W  17 ST;10011;212 W  17 ST;True;True;True;False;False;0.63471673;63.47167302
Manhattan;Upper West Side (Central);1031714;3;31;95;W  95 ST;10025;31 W  95 ST;True;True;True;False;False;0.110686476;11.06864756
Manhattan;Chelsea-Hudson Yards;1013025;3;318;15;W  15 ST;10011;318 W  15 ST;True;True;True;False;False;0.142427249;14.2427249
Manhattan;Gramercy;1020494;5;350;19;E  19 ST;10003;350 E  19 ST;True;False;True;False;True;0.243980738;24.39807378
Manhattan;Upper West Side-Lincoln Square;1028241;14;15;67;W  67 ST;10023;15 W  67 ST;True;False;True;False;False;0.683986939;68.3986939
Manhattan;Upper West Side (Central);1030255;3;;;;;;True;True;True;False;False;0.075526731;7.552673087
Manhattan;Gramercy;1017916;4;125;19;E  19 ST;10003;125 E  19 ST;True;False;True;False;False;0.064091139;6.409113943
Manhattan;Chelsea-Hudson Yards;1014211;12;207;25;W  25 ST;10001;207 W  25 ST;True;False;False;False;True;0.717166709;71.71667094
Manhattan;Midtown-Times Square;1024886;2;946;8;8 AVE;10019;946 8 AVE;True;False;False;False;True;0.825137815;82.51378152
Manhattan;Midtown-Times Square;1017245;7;;;;;;True;False;False;False;True;0.71971248;71.97124799
Manhattan;Hell's Kitchen;1025099;4;307;47;W  47 ST;10036;307 W  47 ST;True;False;True;False;False;0.739572113;73.95721128
Manhattan;Midtown South-Flatiron-Union Square;1015851;5;9;32;W  32 ST;10001;9 W  32 ST;True;False;False;False;True;0.24598862;24.59886196
Manhattan;Hell's Kitchen;1026347;5;;;;;;True;True;True;False;False;0.147943781;14.79437807
Manhattan;Midtown South-Flatiron-Union Square;1015593;12;43;24;W  24 ST;10010;43 W  24 ST;True;False;False;False;True;0.876538944;87.65389442
Manhattan;Hell's Kitchen;1026849;6;400;56;W  56 ST;10019;400 W  56 ST;True;False;False;False;True;0.650280857;65.02808571
Manhattan;Chelsea-Hudson Yards;1014583;5;108;17;W  17 ST;10011;108 W  17 ST;True;True;True;False;False;0.664550187;66.45501873
Manhattan;Hell's Kitchen;1025038;5;662;9;9 AVE;10036;662 9 AVE;True;False;False;False;True;0.636267761;63.62677606
Manhattan;Gramercy;1018157;12;116;27;E  27 ST;10016;116 E  27 ST;True;False;False;False;True;0.893928351;89.39283512
Manhattan;Upper West Side (Central);1028793;5;46;76;W  76 ST;10023;46 W  76 ST;True;False;True;True;True;0.16878475;16.878475
Manhattan;Midtown-Times Square;1015230;5;;;;;;True;True;False;False;True;0.830661268;83.06612676
Manhattan;Hell's Kitchen;1012999;4;535;9;9 AVE;10018;535 9 AVE;True;False;True;False;True;0.738364434;73.8364434
Manhattan;Chelsea-Hudson Yards;1014020;6;239;20;W  20 ST;10011;239 W  20 ST;True;True;False;False;False;0.229860217;22.9860217
Manhattan;Chelsea-Hudson Yards;1012341;4;184;11;11 AVE;10011;184 11 AVE;True;False;False;False;True;0.69950612;69.95061198
Manhattan;Chelsea-Hudson Yards;1012483;6;465;10;10 AVE;10018;465 10 AVE;True;True;True;False;False;0.464106954;46.41069539
Manhattan;Chelsea-Hudson Yards;1014976;8;141;24;W  24 ST;10011;141 W  24 ST;True;False;False;False;True;0.774846742;77.48467421
Manhattan;Gramercy;1020495;4;344;19;E  19 ST;10003;344 E  19 ST;True;False;True;False;False;0.181713908;18.17139081
Manhattan;Hell's Kitchen;1026704;4;466;51;W  51 ST;10019;466 W  51 ST;True;True;True;False;False;0.158796744;15.87967443
Manhattan;Gramercy;1017906;12;101;19;E  19 ST;10003;101 E  19 ST;True;False;False;False;True;0.837808064;83.78080645
Manhattan;Hell's Kitchen;1025436;5;935;8;8 AVE;10019;935 8 AVE;True;False;False;False;True;0.608153069;60.81530695
Manhattan;Midtown-Times Square;1017600;12;16;40;E  40 ST;10016;16 E  40 ST;True;False;False;False;True;0.812975508;81.29755079
Manhattan;Hell's Kitchen;1026610;5;412;49;W  49 ST;10019;412 W  49 ST;True;True;False;False;False;0.202613194;20.26131937
Manhattan;Hell's Kitchen;1026850;6;404;56;W  56 ST;10019;404 W  56 ST;True;True;True;False;False;0.201829105;20.18291052
Manhattan;Gramercy;1018013;18;121;22;E  22 ST;10010;121 E  22 ST;True;False;False;False;True;0.908877174;90.88771744
Manhattan;Hell's Kitchen;1026489;3;417;46;W  46 ST;10036;417 W  46 ST;True;True;True;False;False;0.160306356;16.03063557
Manhattan;Midtown South-Flatiron-Union Square;1015048;7;110;27;W  27 ST;10001;110 W  27 ST;True;False;False;False;True;0.837699443;83.76994433
Manhattan;Chelsea-Hudson Yards;1012685;4;435;22;W  22 ST;10011;435 W  22 ST;True;True;True;False;False;0.136485708;13.64857076
Manhattan;Gramercy;1017877;4;141;18;E  18 ST;10003;141 E  18 ST;True;True;True;False;False;0.056491667;5.649166727
Manhattan;Upper West Side (Central);1031648;4;22;94;W  94 ST;10025;22 W  94 ST;True;True;True;True;False;0.212597733;21.25977333
Manhattan;Upper West Side (Central);1031705;3;36;95;W  95 ST;10025;36 W  95 ST;True;True;True;False;False;0.126563008;12.6563008
Manhattan;Chelsea-Hudson Yards;1013341;3;363;22;W  22 ST;10011;363 W  22 ST;True;True;False;True;False;0.097567611;9.756761121
Manhattan;Chelsea-Hudson Yards;1014545;7;155;15;W  15 ST;10011;155 W  15 ST;True;False;True;False;False;0.832206977;83.22069767
Manhattan;Upper West Side (Central);1031623;22;61;91;W  91 ST;10024;61 W  91 ST;True;True;False;True;True;0.907085642;90.70856422
Manhattan;Gramercy;1018156;4;122;27;E  27 ST;10016;122 E  27 ST;True;False;False;False;True;0.647572888;64.75728877
Manhattan;Chelsea-Hudson Yards;1014040;4;206;21;W  21 ST;10011;206 W  21 ST;True;False;True;False;True;0.191952797;19.19527975
Manhattan;Chelsea-Hudson Yards;1012866;5;457;35;W  35 ST;10001;457 W  35 ST;True;True;True;False;False;0.15905731;15.90573097
Manhattan;Midtown South-Flatiron-Union Square;1016203;4;25;20;E  20 ST;10003;25 E  20 ST;True;True;True;False;False;0.570454284;57.04542837
Manhattan;Chelsea-Hudson Yards;1014718;5;101;18;W  18 ST;10011;101 W  18 ST;True;False;False;False;True;0.798546284;79.85462837
Manhattan;Midtown South-Flatiron-Union Square;1015390;3.5;7;16;W  16 ST;10011;7 W  16 ST;True;True;False;False;True;0.1424193;14.24192995
Manhattan;Chelsea-Hudson Yards;1012291;11;532;20;W  20 ST;10011;532 W  20 ST;True;False;False;False;True;0.477849565;47.78495647
Manhattan;Midtown South-Flatiron-Union Square;1014273;4;;;;;;True;True;False;True;True;0.686772992;68.67729919
Manhattan;Hell's Kitchen;1026375;3;;;;;;True;True;True;False;False;0.124760653;12.47606526
Manhattan;Upper West Side (Central);1031616;5;64;91;W  91 ST;10024;64 W  91 ST;True;True;True;False;False;0.152093205;15.20932055
Manhattan;Upper West Side (Central);1031215;5;485;COLUMBUS;COLUMBUS AVE;10024;485 COLUMBUS AVE;False;False;False;False;False;0.56524007;56.52400698
Manhattan;Midtown-Times Square;1015973;12;22;38;W  38 ST;10018;22 W  38 ST;True;False;False;False;True;0.85696902;85.69690195
Manhattan;Upper West Side-Lincoln Square;1030030;4;132;74;W  74 ST;10023;132 W  74 ST;True;True;True;False;False;0.160332088;16.03320883
Manhattan;Chelsea-Hudson Yards;1014591;5;;;;;;True;False;False;False;True;0.606720218;60.67202184
Manhattan;Chelsea-Hudson Yards;1013071;4;351;17;W  17 ST;10011;351 W  17 ST;True;True;True;False;False;0.12438932;12.43893198
Manhattan;Upper West Side (Central);1031194;4;;;;;;True;True;False;False;False;0.047981089;4.798108913
Manhattan;Gramercy;1020540;5;347;1;1 AVE;10010;347 1 AVE;True;False;False;True;True;0.65812957;65.81295695
Manhattan;Midtown-Times Square;1015927;12;;;;;;True;False;False;False;True;0.826086892;82.60868924
Manhattan;Gramercy;1018023;5;294;3;3 AVE;10010;294 3 AVE;True;False;False;False;True;0.657595053;65.75950532
Manhattan;Chelsea-Hudson Yards;1013993;8;;;;;;True;False;False;False;True;0.591029054;59.10290539
Manhattan;Chelsea-Hudson Yards;1014751;5;121;20;W  20 ST;10011;121 W  20 ST;True;False;False;False;True;0.676463195;67.6463195
Manhattan;Chelsea-Hudson Yards;1014200;6;225;25;W  25 ST;10001;225 W  25 ST;True;False;False;False;True;0.588711532;58.87115323
Manhattan;Midtown-Times Square;1024835;5;1693;BROADWAY;BROADWAY;10019;1693 BROADWAY;True;False;False;True;True;0.666669864;66.66698642
Manhattan;Chelsea-Hudson Yards;1013992;4;224;20;W  20 ST;10011;224 W  20 ST;True;False;False;False;True;0.507299276;50.72992758
Manhattan;Chelsea-Hudson Yards;1014970;3;255;7;7 AVE;10001;255 7 AVE;True;False;True;False;True;0.423038029;42.30380292
Manhattan;Hell's Kitchen;1025096;5;;;;;;True;True;True;False;False;0.196492486;19.64924863
Manhattan;Upper West Side (Central);1030143;4;112;76;W  76 ST;10023;112 W  76 ST;True;True;True;False;False;0.155407583;15.54075834
Manhattan;Upper West Side (Central);1031062;4;343;END;W  END AVE;10024;343 W  END AVE;True;True;True;False;False;0.094893612;9.48936124
Manhattan;Hell's Kitchen;1027183;;;;;;;True;False;False;True;True;0.425419089;42.54190886
Manhattan;Hell's Kitchen;1013001;4;400;40;W  40 ST;10018;400 W  40 ST;True;False;False;False;False;0.684731841;68.47318408
Manhattan;Chelsea-Hudson Yards;1012609;3;;;;;;True;True;True;False;False;0.053102188;5.310218779
Manhattan;Chelsea-Hudson Yards;1014713;7;157;18;W  18 ST;10011;157 W  18 ST;False;False;False;False;False;0.821615535;82.16155352
Manhattan;Upper West Side-Lincoln Square;1029772;4;;;;;;True;True;True;False;False;0.132049312;13.20493122
Manhattan;Chelsea-Hudson Yards;1014532;5;132;15;W  15 ST;10011;132 W  15 ST;True;False;False;False;True;0.22704878;22.704878
Manhattan;Midtown South-Flatiron-Union Square;1016215;5;46;21;E  21 ST;10010;46 E  21 ST;True;True;False;False;True;0.678169055;67.81690545
Manhattan;Midtown South-Flatiron-Union Square;1016957;6;120;MADISON;MADISON AVE;10016;120 MADISON AVE;True;True;True;False;False;0.460823152;46.08231525
Manhattan;Chelsea-Hudson Yards;1013868;4;257;18;W  18 ST;10011;257 W  18 ST;True;True;True;False;False;0.734465902;73.44659019
Manhattan;Upper West Side-Lincoln Square;1030519;5;2095;BROADWAY;BROADWAY;10023;2095 BROADWAY;True;False;False;True;True;0.866325222;86.63252223
Manhattan;Midtown-Times Square;1023736;15;150;58;W  58 ST;10019;150 W  58 ST;True;False;False;False;True;0.785282803;78.52828031
Manhattan;Gramercy;1018130;3;127;26;E  26 ST;10010;127 E  26 ST;True;True;True;False;False;0.072537407;7.2537407
Manhattan;Midtown South-Flatiron-Union Square;1014280;15;249;29;W  29 ST;10001;249 W  29 ST;True;False;False;False;True;0.725901681;72.59016808
Manhattan;Gramercy;1019642;6;233;21;E  21 ST;10010;233 E  21 ST;True;True;True;False;False;0.693027338;69.30273383
Manhattan;Upper West Side (Central);1031158;4;;;;;;True;True;True;False;False;0.132639063;13.26390635
Manhattan;Hell's Kitchen;1027152;3;712;12;12 AVE;10019;712 12 AVE;True;False;False;True;True;0.814457259;81.44572594
Manhattan;Upper West Side (Central);1031463;5;3;87;W  87 ST;10024;3 W  87 ST;True;True;False;False;False;0.170611198;17.06111985
Manhattan;Gramercy;1020467;3;305;18;E  18 ST;10003;305 E  18 ST;True;True;False;True;False;0.459786786;45.97867861
Manhattan;Midtown South-Flatiron-Union Square;1017010;12;11;32;E  32 ST;10016;11 E  32 ST;True;True;False;False;True;0.644382003;64.43820032
Manhattan;Upper West Side (Central);1031541;4;54;89;W  89 ST;10024;54 W  89 ST;True;True;True;False;False;0.142062859;14.20628592
Manhattan;Midtown-Times Square;1022667;25;114;47;W  47 ST;10036;114 W  47 ST;True;False;False;False;True;0.767498742;76.74987418
Manhattan;Hell's Kitchen;1026880;5;465;57;W  57 ST;10019;465 W  57 ST;True;False;False;False;True;0.139197873;13.91978729
Manhattan;Midtown-Times Square;1023756;25;110;CENTRAL;CENTRAL PARK S;10019;110 CENTRAL PARK S;True;False;False;False;True;0.823741214;82.37412142
Manhattan;Hell's Kitchen;1025249;5;360;53;W  53 ST;10019;360 W  53 ST;True;True;True;False;False;0.248935221;24.89352215
Manhattan;Upper West Side-Lincoln Square;1028462;4;;;;;;True;False;True;False;False;0.137893067;13.78930666
Manhattan;Upper West Side-Lincoln Square;1029920;2;159;72;W  72 ST;10023;159 W  72 ST;True;False;False;False;True;0.792641391;79.26413911
Manhattan;Midtown South-Flatiron-Union Square;1017081;5;;;;;;True;False;False;False;True;0.581686228;58.16862277
Manhattan;Upper West Side (Central);1031322;4;38;85;W  85 ST;10024;38 W  85 ST;True;True;True;False;False;0.129460188;12.94601876
Manhattan;Chelsea-Hudson Yards;1013474;4;343;29;W  29 ST;10001;343 W  29 ST;True;True;True;False;False;0.09475346;9.475346017
Manhattan;Upper West Side-Lincoln Square;1028608;5;51;71;W  71 ST;10023;51 W  71 ST;True;True;True;False;False;0.157400949;15.74009491
Manhattan;Hell's Kitchen;1026624;5;448;49;W  49 ST;10019;448 W  49 ST;True;True;True;False;False;0.208059046;20.8059046
Manhattan;Hell's Kitchen;1026805;5;450;55;W  55 ST;10019;450 W  55 ST;True;True;True;False;False;0.164215881;16.42158805
Manhattan;Hell's Kitchen;1025063;5;326;47;W  47 ST;10036;326 W  47 ST;True;True;True;False;False;0.659375107;65.93751068
Manhattan;Chelsea-Hudson Yards;1012413;5;299;10;10 AVE;10001;299 10 AVE;True;False;True;False;True;0.692467834;69.24678342
Manhattan;Chelsea-Hudson Yards;1013337;4;198;9;9 AVE;10011;198 9 AVE;True;True;False;True;False;0.630340455;63.03404548
Manhattan;Upper West Side (Central);1031417;5;;;;;;True;True;True;False;False;0.120299223;12.02992225
Manhattan;Midtown-Times Square;1024857;8;204;55;W  55 ST;10019;204 W  55 ST;True;False;True;False;True;0.733371412;73.33714122
Manhattan;Upper West Side-Lincoln Square;1028129;5;;;;;;True;True;True;False;False;0.1087204;10.87203999
Manhattan;Upper West Side (Central);1031481;4;50;88;W  88 ST;10024;50 W  88 ST;True;True;True;False;False;0.101323673;10.13236733
Manhattan;Midtown-Times Square;1015981;12;42;38;W  38 ST;10018;42 W  38 ST;True;False;False;False;True;0.877217404;87.72174041
Manhattan;Hell's Kitchen;1026494;5;;;;;;True;False;True;False;False;0.133099068;13.30990682
Manhattan;Upper West Side (Central);1030231;4;;;;;;True;True;False;False;False;0.048031386;4.803138637
Manhattan;Hell's Kitchen;1026972;5;520;47;W  47 ST;10036;520 W  47 ST;True;True;False;False;False;0.63894983;63.89498301
Manhattan;Hell's Kitchen;1025150;5;320;49;W  49 ST;10019;320 W  49 ST;True;False;False;False;True;0.228204765;22.82047647
Manhattan;Upper West Side (Central);1030050;4;309;AMSTERDAM;AMSTERDAM AVE;10023;309 AMSTERDAM AVE;True;False;False;False;True;0.683919553;68.3919553
Manhattan;Gramercy;1019559;3;221;17;E  17 ST;10003;221 E  17 ST;True;True;True;False;False;0.126833832;12.68338315
Manhattan;Hell's Kitchen;1027146;2;;;;;;False;False;False;False;False;0.528058887;52.8058887
Manhattan;Midtown South-Flatiron-Union Square;1015481;1;;;;;;True;False;False;False;True;0.599864383;59.98643827
Manhattan;Midtown South-Flatiron-Union Square;1015567;5;12;23;W  23 ST;10010;12 W  23 ST;True;False;False;False;True;0.797766924;79.77669237
Manhattan;Hell's Kitchen;1026556;5;441;47;W  47 ST;10036;441 W  47 ST;True;False;True;False;False;0.281138307;28.11383069
Manhattan;Hell's Kitchen;1026362;3.5;;;;;;True;True;True;False;False;0.398555958;39.85559579
Manhattan;Chelsea-Hudson Yards;1013717;4;241;14;W  14 ST;10011;241 W  14 ST;True;True;False;True;True;0.134767417;13.47674171
Manhattan;Chelsea-Hudson Yards;1013752;5;260;15;W  15 ST;10011;260 W  15 ST;True;True;True;False;False;0.146591966;14.6591966
Manhattan;Upper West Side (Central);1031649;4;26;94;W  94 ST;10025;26 W  94 ST;True;True;True;False;False;0.213749816;21.37498162
Manhattan;Upper West Side (Central);1028786;4;50;76;W  76 ST;10023;50 W  76 ST;True;True;False;False;False;0.061894295;6.189429533
Manhattan;Midtown South-Flatiron-Union Square;1015150;19;130;30;W  30 ST;10001;130 W  30 ST;True;False;True;False;False;0.852513423;85.25134234
Manhattan;Hell's Kitchen;1026321;4;409;40;W  40 ST;10018;409 W  40 ST;True;False;True;False;True;0.411696315;41.16963148
Manhattan;Midtown South-Flatiron-Union Square;1016960;5;31;30;E  30 ST;10016;31 E  30 ST;True;False;False;False;True;0.239900066;23.99000656
Manhattan;Midtown-Times Square;1014480;12;219;38;W  38 ST;10018;219 W  38 ST;True;True;False;False;False;0.818467321;81.84673207
Manhattan;Upper West Side (Central);1028820;16;40;77;W  77 ST;10024;40 W  77 ST;True;False;False;False;True;0.647223328;64.7223328
Manhattan;Gramercy;1019578;3;;;;;;True;True;True;False;False;0.086326156;8.632615602
Manhattan;Midtown-Times Square;1016014;19;42;39;W  39 ST;10018;42 W  39 ST;True;False;False;False;True;0.87196671;87.19667099
Manhattan;Midtown South-Flatiron-Union Square;1015755;4;43;29;W  29 ST;10001;43 W  29 ST;True;False;False;False;True;0.84681165;84.68116501
Manhattan;Chelsea-Hudson Yards;1013817;6;214;17;W  17 ST;10011;214 W  17 ST;True;False;False;False;False;0.572693863;57.26938632
Manhattan;Chelsea-Hudson Yards;1013473;4;;;;;;True;True;True;False;False;0.077731464;7.77314645
Manhattan;Chelsea-Hudson Yards;1013089;6;364;18;W  18 ST;10011;364 W  18 ST;False;False;False;False;False;0.804803785;80.4803785
Manhattan;Chelsea-Hudson Yards;1013232;3;332;20;W  20 ST;10011;332 W  20 ST;True;True;True;False;False;0.107519442;10.75194421
Manhattan;Chelsea-Hudson Yards;1012589;3.5;418;20;W  20 ST;10011;418 W  20 ST;True;True;True;False;False;0.097701688;9.770168767
Manhattan;Midtown-Times Square;1024738;7;;;;;;True;False;False;False;True;0.321074958;32.10749583
Manhattan;Upper West Side (Central);1031755;12;157;79;W  79 ST;10024;157 W  79 ST;True;False;False;False;True;0.630738556;63.07385556
Manhattan;Chelsea-Hudson Yards;1013103;4;315;18;W  18 ST;10011;315 W  18 ST;True;True;True;False;False;0.201824632;20.18246316
Manhattan;Upper West Side (Central);1031604;4;41;90;W  90 ST;10024;41 W  90 ST;True;False;False;True;True;0.129019439;12.90194392
Manhattan;Upper West Side (Central);1031546;3;67;89;W  89 ST;10024;67 W  89 ST;True;True;True;False;False;0.136897854;13.68978535
Manhattan;Upper West Side-Lincoln Square;1028486;4;43;68;W  68 ST;10023;43 W  68 ST;True;True;True;False;False;0.151573993;15.15739934
Manhattan;Midtown South-Flatiron-Union Square;1015764;1;1;29;W  29 ST;10001;1 W  29 ST;True;True;True;False;False;0.10064222;10.06422202
Manhattan;Midtown-Times Square;1014446;24;218;37;W  37 ST;10018;218 W  37 ST;True;False;False;False;True;0.917808443;91.7808443
Manhattan;Chelsea-Hudson Yards;1012605;4;456;20;W  20 ST;10011;456 W  20 ST;True;True;True;False;False;0.143364061;14.33640614
Manhattan;Chelsea-Hudson Yards;1014001;4;246;20;W  20 ST;10011;246 W  20 ST;True;True;False;False;False;0.157829612;15.78296124
Manhattan;Midtown South-Flatiron-Union Square;1015595;11;27;24;W  24 ST;10010;27 W  24 ST;False;False;False;False;False;0.822975555;82.29755548
Manhattan;Upper West Side-Lincoln Square;1027467;40;15;63;W  63 ST;10023;15 W  63 ST;False;False;False;False;False;0.965634586;96.56345863
Manhattan;Hell's Kitchen;1026899;5;886;10;10 AVE;10019;886 10 AVE;True;False;False;False;True;0.607241789;60.72417892
Manhattan;Midtown-Times Square;1022640;12;115;45;W  45 ST;10036;115 W  45 ST;True;False;False;False;True;0.860578986;86.05789856
Manhattan;Midtown-Times Square;1014485;30;200;39;W  39 ST;10018;200 W  39 ST;True;False;False;False;True;0.787058335;78.70583352
Manhattan;Chelsea-Hudson Yards;1014745;6;141;20;W  20 ST;10011;141 W  20 ST;True;False;False;False;True;0.845940885;84.59408855
Manhattan;Upper West Side-Lincoln Square;1028455;5;21;68;W  68 ST;10023;21 W  68 ST;True;True;False;False;False;0.170521313;17.05213132
Manhattan;Midtown South-Flatiron-Union Square;1017098;16;185;MADISON;MADISON AVE;10016;185 MADISON AVE;True;False;False;False;True;0.880566756;88.05667557
Manhattan;Hell's Kitchen;1025429;7;315;55;W  55 ST;10019;315 W  55 ST;True;False;False;False;True;0.64854537;64.85453704
Manhattan;Chelsea-Hudson Yards;1012478;;550;36;W  36 ST;10018;550 W  36 ST;True;False;False;False;True;0.581242967;58.12429673
Manhattan;Gramercy;1018178;5;378;3;3 AVE;10016;378 3 AVE;True;False;False;False;True;0.748248409;74.82484093
Manhattan;Upper West Side (Central);1031144;9;32;82;W  82 ST;10024;32 W  82 ST;True;True;False;False;False;0.636798971;63.67989707
Manhattan;Upper West Side-Lincoln Square;1028945;4;116;69;W  69 ST;10023;116 W  69 ST;True;True;True;False;False;0.151918231;15.1918231
Manhattan;Midtown-Times Square;1022666;9;129;46;W  46 ST;10036;129 W  46 ST;True;True;True;True;False;0.559046554;55.90465539
Manhattan;Upper West Side (Central);1031567;7;1;89;W  89 ST;10024;1 W  89 ST;True;False;True;False;True;0.731686027;73.16860267
Manhattan;Chelsea-Hudson Yards;1014997;4;170;25;W  25 ST;10001;170 W  25 ST;True;True;True;False;False;0.640347416;64.03474163
Manhattan;Midtown South-Flatiron-Union Square;1015305;5;;;;;;True;False;False;False;True;0.199875486;19.9875486
Manhattan;Midtown-Times Square;1024811;13;1650;BROADWAY;BROADWAY;10019;1650 BROADWAY;True;False;False;False;True;0.845775938;84.57759384
Manhattan;Chelsea-Hudson Yards;1012581;5;402;20;W  20 ST;10011;402 W  20 ST;True;True;True;False;False;0.170424726;17.04247261
Manhattan;Hell's Kitchen;1026710;5;465;51;W  51 ST;10019;465 W  51 ST;True;False;False;False;True;0.66344102;66.34410202
Manhattan;Chelsea-Hudson Yards;1013890;1;176;8;8 AVE;10011;176 8 AVE;True;False;False;True;True;0.794733592;79.47335924
Manhattan;Chelsea-Hudson Yards;1013282;3;359;21;W  21 ST;10011;359 W  21 ST;True;True;True;False;False;0.05787133;5.787133028
Manhattan;Chelsea-Hudson Yards;1013051;6;325;16;W  16 ST;10011;325 W  16 ST;True;False;False;False;True;0.83132228;83.13222799
Manhattan;Gramercy;1017851;3;141;17;E  17 ST;10003;141 E  17 ST;True;False;True;False;True;0.203236631;20.32366308
Manhattan;Chelsea-Hudson Yards;1015007;12;119;25;W  25 ST;10001;119 W  25 ST;True;False;False;False;True;0.818892494;81.88924937
Manhattan;Midtown South-Flatiron-Union Square;1015600;11;13;24;W  24 ST;10010;13 W  24 ST;True;False;False;True;True;0.850433096;85.04330955
Manhattan;Chelsea-Hudson Yards;1013479;4;;;;;;True;True;True;False;False;0.101832205;10.18322046
Manhattan;Chelsea-Hudson Yards;1014807;4;132;23;W  23 ST;10011;132 W  23 ST;True;False;False;False;True;0.697733591;69.77335915
Manhattan;Upper West Side (Central);1031495;4;56;88;W  88 ST;10024;56 W  88 ST;True;True;False;False;False;0.124959703;12.4959703
Manhattan;Gramercy;1017811;5;130;16;E  16 ST;10003;130 E  16 ST;True;True;True;True;False;0.551641824;55.16418243
Manhattan;Upper West Side (Central);1031072;4;306;77;W  77 ST;10024;306 W  77 ST;True;True;False;False;False;0.06063504;6.063503999
Manhattan;Hell's Kitchen;1026580;5;688;10;10 AVE;10019;688 10 AVE;True;False;False;False;True;0.212935051;21.29350511
Manhattan;Chelsea-Hudson Yards;1012811;5;430;25;W  25 ST;10001;430 W  25 ST;True;False;False;False;True;0.433556423;43.35564227
Manhattan;Chelsea-Hudson Yards;1013559;4;323;34;W  34 ST;10001;323 W  34 ST;False;False;False;False;False;0.731446175;73.14461753
Manhattan;Chelsea-Hudson Yards;1014948;12;153;23;W  23 ST;10011;153 W  23 ST;True;False;False;False;True;0.87750582;87.75058196
Manhattan;Chelsea-Hudson Yards;1014555;3;125;15;W  15 ST;10011;125 W  15 ST;True;True;True;False;False;0.164915809;16.49158094
Manhattan;Midtown-Times Square;1022678;45;111;47;W  47 ST;10036;111 W  47 ST;True;False;False;False;True;0.876891055;87.6891055
Manhattan;Hell's Kitchen;1026745;5;409;52;W  52 ST;10019;409 W  52 ST;True;True;False;True;False;0.20690714;20.69071397
